YearMonthDayHourMinute,STN,UV
202206041620,131,
202206041620,132,
202206041620,133,
202206041620,138,
202206041620,143,
202206041620,146,
202206041620,152,
202206041620,156,
202206041620,159,
202206041620,165,
202206041630,13,
202206041630,105,
202206041630,108,
202206041630,112,
202206041630,115,
202206041630,131,
202206041630,132,
202206041630,133,
202206041630,138,
202206041630,143,
202206041630,146,
202206041630,152,
202206041630,156,
202206041630,159,
202206041630,165,
202206041640,13,
202206041640,105,
202206041640,108,
202206041640,112,
202206041640,115,
202206041640,131,
202206041640,132,
202206041640,133,
202206041640,138,
202206041640,143,
202206041640,146,
202206041640,152,
202206041640,156,
202206041640,159,
202206041640,165,
202206041650,13,
202206041650,105,
202206041650,108,
202206041650,112,
202206041650,115,
202206041650,131,
202206041650,132,
202206041650,133,
202206041650,138,
202206041650,143,
202206041650,146,
202206041650,152,
202206041650,156,
202206041650,159,
202206041650,165,
202206041700,13,
202206041700,105,
202206041700,108,
202206041700,112,
202206041700,115,
202206041700,131,
202206041700,132,
202206041700,133,
202206041700,138,
202206041700,143,
202206041700,146,
202206041700,152,
202206041700,156,
202206041700,159,
202206041700,165,
202206041710,13,
202206041710,105,
202206041710,108,
202206041710,112,
202206041710,115,
202206041710,131,
202206041710,132,
202206041710,133,
202206041710,138,
202206041710,143,
202206041710,146,
202206041710,152,
202206041710,156,
202206041710,159,
202206041710,165,
202206041720,13,
202206041720,105,
202206041720,108,
202206041720,112,
202206041720,115,
202206041720,131,
202206041720,132,
202206041720,133,
202206041720,138,
202206041720,143,
202206041720,146,
202206041720,152,
202206041720,156,
202206041720,159,
202206041720,165,
202206041730,13,
202206041730,105,
202206041730,108,
202206041730,112,
202206041730,115,
202206041730,131,
202206041730,132,
202206041730,133,
202206041730,138,
202206041730,143,
202206041730,146,
202206041730,152,
202206041730,156,
202206041730,159,
202206041730,165,
202206041740,13,
202206041740,105,
202206041740,108,
202206041740,112,
202206041740,115,
202206041740,131,
202206041740,132,
202206041740,133,
202206041740,138,
202206041740,143,
202206041740,146,
202206041740,152,
202206041740,156,
202206041740,159,
202206041740,165,
202206041750,13,
202206041750,105,
202206041750,108,
202206041750,112,
202206041750,115,
202206041750,131,
202206041750,132,
202206041750,133,
202206041750,138,
202206041750,143,
202206041750,146,
202206041750,152,
202206041750,156,
202206041750,159,
202206041750,165,
202206041800,13,
202206041800,105,
202206041800,108,
202206041800,112,
202206041800,115,
202206041800,131,
202206041800,132,
202206041800,133,
202206041800,138,
202206041800,143,
202206041800,146,
202206041800,152,
202206041800,156,
202206041800,159,
202206041800,165,
202206041810,13,
202206041810,105,
202206041810,108,
202206041810,112,
202206041810,115,
202206041810,131,
202206041810,132,
202206041810,133,
202206041810,138,
202206041810,143,
202206041810,146,
202206041810,152,
202206041810,156,
202206041810,159,
202206041810,165,
202206041820,13,
202206041820,105,
202206041820,108,
202206041820,112,
202206041820,115,
202206041820,131,
202206041820,132,
202206041820,133,
202206041820,138,
202206041820,143,
202206041820,146,
202206041820,152,
202206041820,156,
202206041820,159,
202206041820,165,
202206041830,13,
202206041830,105,
202206041830,108,
202206041830,112,
202206041830,115,
202206041830,131,
202206041830,132,
202206041830,133,
202206041830,138,
202206041830,143,
202206041830,146,
202206041830,152,
202206041830,156,
202206041830,159,
202206041830,165,
202206041840,13,
202206041840,105,
202206041840,108,
202206041840,112,
202206041840,115,
202206041840,131,
202206041840,132,
202206041840,133,
202206041840,138,
202206041840,143,
202206041840,146,
202206041840,152,
202206041840,156,
202206041840,159,
202206041840,165,
202206041850,13,
202206041850,105,
202206041850,108,
202206041850,112,
202206041850,115,
202206041850,131,
202206041850,132,
202206041850,133,
202206041850,138,
202206041850,143,
202206041850,146,
202206041850,152,
202206041850,156,
202206041850,159,
202206041850,165,
202206041900,13,
202206041900,105,
202206041900,108,
202206041900,112,
202206041900,115,
202206041900,131,
202206041900,132,
202206041900,133,
202206041900,138,
202206041900,143,
202206041900,146,
202206041900,152,
202206041900,156,
202206041900,159,
202206041900,165,
202206041910,13,
202206041910,105,
202206041910,108,
202206041910,112,
202206041910,115,
202206041910,131,
202206041910,132,
202206041910,133,
202206041910,138,
202206041910,143,
202206041910,146,
202206041910,152,
202206041910,156,
202206041910,159,
202206041910,165,
202206041920,13,
202206041920,105,
202206041920,108,
202206041920,112,
202206041920,115,
202206041920,131,
202206041920,132,
202206041920,133,
202206041920,138,
202206041920,143,
202206041920,146,
202206041920,152,
202206041920,156,
202206041920,159,
202206041920,165,
202206041930,13,
202206041930,105,
202206041930,108,
202206041930,112,
202206041930,115,
202206041930,131,
202206041930,132,
202206041930,133,
202206041930,138,
202206041930,143,
202206041930,146,
202206041930,152,
202206041930,156,
202206041930,159,
202206041930,165,
202206041940,13,
202206041940,105,
202206041940,108,
202206041940,112,
202206041940,115,
202206041940,131,
202206041940,132,
202206041940,133,
202206041940,138,
202206041940,143,
202206041940,146,
202206041940,152,
202206041940,156,
202206041940,159,
202206041940,165,
202206041950,13,
202206041950,105,
202206041950,108,
202206041950,112,
202206041950,115,
202206041950,131,
202206041950,132,
202206041950,133,
202206041950,138,
202206041950,143,
202206041950,146,
202206041950,152,
202206041950,156,
202206041950,159,
202206041950,165,
202206042000,13,
202206042000,105,
202206042000,108,
202206042000,112,
202206042000,115,
202206042000,131,
202206042000,132,
202206042000,133,
202206042000,138,
202206042000,143,
202206042000,146,
202206042000,152,
202206042000,156,
202206042000,159,
202206042000,165,
202206042010,13,
202206042010,105,
202206042010,108,
202206042010,112,
202206042010,115,
202206042010,131,
202206042010,132,
202206042010,133,
202206042010,138,
202206042010,143,
202206042010,146,
202206042010,152,
202206042010,156,
202206042010,159,
202206042010,165,
202206042020,13,
202206042020,105,
202206042020,108,
202206042020,112,
202206042020,115,
202206042020,131,
202206042020,132,
202206042020,133,
202206042020,138,
202206042020,143,
202206042020,146,
202206042020,152,
202206042020,156,
202206042020,159,
202206042020,165,
202206042030,13,
202206042030,105,
202206042030,108,
202206042030,112,
202206042030,115,
202206042030,131,
202206042030,132,
202206042030,133,
202206042030,138,
202206042030,143,
202206042030,146,
202206042030,152,
202206042030,156,
202206042030,159,
202206042030,165,
202206042040,13,
202206042040,105,
202206042040,108,
202206042040,112,
202206042040,115,
202206042040,131,
202206042040,132,
202206042040,133,
202206042040,138,
202206042040,143,
202206042040,146,
202206042040,152,
202206042040,156,
202206042040,159,
202206042040,165,
202206042050,13,
202206042050,105,
202206042050,108,
202206042050,112,
202206042050,115,
202206042050,131,
202206042050,132,
202206042050,133,
202206042050,138,
202206042050,143,
202206042050,146,
202206042050,152,
202206042050,156,
202206042050,159,
202206042050,165,
202206042100,13,
202206042100,105,
202206042100,108,
202206042100,112,
202206042100,115,
202206042100,131,
202206042100,132,
202206042100,133,
202206042100,138,
202206042100,143,
202206042100,146,
202206042100,152,
202206042100,156,
202206042100,159,
202206042100,165,
202206042110,13,
202206042110,105,
202206042110,108,
202206042110,112,
202206042110,115,
202206042110,131,
202206042110,132,
202206042110,133,
202206042110,138,
202206042110,143,
202206042110,146,
202206042110,152,
202206042110,156,
202206042110,159,
202206042110,165,
202206042120,13,
202206042120,105,
202206042120,108,
202206042120,112,
202206042120,115,
202206042120,131,
202206042120,132,
202206042120,133,
202206042120,138,
202206042120,143,
202206042120,146,
202206042120,152,
202206042120,156,
202206042120,159,
202206042120,165,
202206042130,13,
202206042130,105,
202206042130,108,
202206042130,112,
202206042130,115,
202206042130,131,
202206042130,132,
202206042130,133,
202206042130,138,
202206042130,143,
202206042130,146,
202206042130,152,
202206042130,156,
202206042130,159,
202206042130,165,
202206042140,13,
202206042140,105,
202206042140,108,
202206042140,112,
202206042140,115,
202206042140,131,
202206042140,132,
202206042140,133,
202206042140,138,
202206042140,143,
202206042140,146,
202206042140,152,
202206042140,156,
202206042140,159,
202206042140,165,
202206042150,13,
202206042150,105,
202206042150,108,
202206042150,112,
202206042150,115,
202206042150,131,
202206042150,132,
202206042150,133,
202206042150,138,
202206042150,143,
202206042150,146,
202206042150,152,
202206042150,156,
202206042150,159,
202206042150,165,
202206042200,13,
202206042200,105,
202206042200,108,
202206042200,112,
202206042200,115,
202206042200,131,
202206042200,132,
202206042200,133,
202206042200,138,
202206042200,143,
202206042200,146,
202206042200,152,
202206042200,156,
202206042200,159,
202206042200,165,
202206042210,13,
202206042210,105,
202206042210,108,
202206042210,112,
202206042210,115,
202206042210,131,
202206042210,132,
202206042210,133,
202206042210,138,
202206042210,143,
202206042210,146,
202206042210,152,
202206042210,156,
202206042210,159,
202206042210,165,
202206042220,13,
202206042220,105,
202206042220,108,
202206042220,112,
202206042220,115,
202206042220,131,
202206042220,132,
202206042220,133,
202206042220,138,
202206042220,143,
202206042220,146,
202206042220,152,
202206042220,156,
202206042220,159,
202206042220,165,
202206042230,13,
202206042230,105,
202206042230,108,
202206042230,112,
202206042230,115,
202206042230,131,
202206042230,132,
202206042230,133,
202206042230,138,
202206042230,143,
202206042230,146,
202206042230,152,
202206042230,156,
202206042230,159,
202206042230,165,
202206042240,13,
202206042240,105,
202206042240,108,
202206042240,112,
202206042240,115,
202206042240,131,
202206042240,132,
202206042240,133,
202206042240,138,
202206042240,143,
202206042240,146,
202206042240,152,
202206042240,156,
202206042240,159,
202206042240,165,
202206042250,13,
202206042250,105,
202206042250,108,
202206042250,112,
202206042250,115,
202206042250,131,
202206042250,132,
202206042250,133,
202206042250,138,
202206042250,143,
202206042250,146,
202206042250,152,
202206042250,156,
202206042250,159,
202206042250,165,
202206042300,13,
202206042300,105,
202206042300,108,
202206042300,112,
202206042300,115,
202206042300,131,
202206042300,132,
202206042300,133,
202206042300,138,
202206042300,143,
202206042300,146,
202206042300,152,
202206042300,156,
202206042300,159,
202206042300,165,
202206042310,13,
202206042310,105,
202206042310,108,
202206042310,112,
202206042310,115,
202206042310,131,
202206042310,132,
202206042310,133,
202206042310,138,
202206042310,143,
202206042310,146,
202206042310,152,
202206042310,156,
202206042310,159,
202206042310,165,
202206042320,13,
202206042320,105,
202206042320,108,
202206042320,112,
202206042320,115,
202206042320,131,
202206042320,132,
202206042320,133,
202206042320,138,
202206042320,143,
202206042320,146,
202206042320,152,
202206042320,156,
202206042320,159,
202206042320,165,
202206042330,13,
202206042330,105,
202206042330,108,
202206042330,112,
202206042330,115,
202206042330,131,
202206042330,132,
202206042330,133,
202206042330,138,
202206042330,143,
202206042330,146,
202206042330,152,
202206042330,156,
202206042330,159,
202206042330,165,
202206042340,13,
202206042340,105,
202206042340,108,
202206042340,112,
202206042340,115,
202206042340,131,
202206042340,132,
202206042340,133,
202206042340,138,
202206042340,143,
202206042340,146,
202206042340,152,
202206042340,156,
202206042340,159,
202206042340,165,
202206042350,13,
202206042350,105,
202206042350,108,
202206042350,112,
202206042350,115,
202206042350,131,
202206042350,132,
202206042350,133,
202206042350,138,
202206042350,143,
202206042350,146,
202206042350,152,
202206042350,156,
202206042350,159,
202206042350,165,
202206050000,13,
202206050000,105,
202206050000,108,
202206050000,112,
202206050000,115,
202206050000,131,
202206050000,132,
202206050000,133,
202206050000,138,
202206050000,143,
202206050000,146,
202206050000,152,
202206050000,156,
202206050000,159,
202206050000,165,
202206050010,13,
202206050010,105,
202206050010,108,
202206050010,112,
202206050010,115,
202206050010,131,
202206050010,132,
202206050010,133,
202206050010,138,
202206050010,143,
202206050010,146,
202206050010,152,
202206050010,156,
202206050010,159,
202206050010,165,
202206050020,13,
202206050020,105,
202206050020,108,
202206050020,112,
202206050020,115,
202206050020,131,
202206050020,132,
202206050020,133,
202206050020,138,
202206050020,143,
202206050020,146,
202206050020,152,
202206050020,156,
202206050020,159,
202206050020,165,
202206050030,13,
202206050030,105,
202206050030,108,
202206050030,112,
202206050030,115,
202206050030,131,
202206050030,132,
202206050030,133,
202206050030,138,
202206050030,143,
202206050030,146,
202206050030,152,
202206050030,156,
202206050030,159,
202206050030,165,
202206050040,13,
202206050040,105,
202206050040,108,
202206050040,112,
202206050040,115,
202206050040,131,
202206050040,132,
202206050040,133,
202206050040,138,
202206050040,143,
202206050040,146,
202206050040,152,
202206050040,156,
202206050040,159,
202206050040,165,
202206050050,13,
202206050050,105,
202206050050,108,
